identifier	gene_symbol	chromosome	status	n_obs	molecular_weight	gravy	pI	rna_detected_percent	highest_tpm	description	predicted_prob
AT1G24230.1	B2GVM8	1	not observed		27.79224240000001	-0.3542857142857143	6.240944099426269	17.17	55.5098	Paired amphipathic helix (PAH2) superfamily protein	0.16333325
AT1G24256.1	F4I970	1	not observed		16.407190699999983	-0.5608391608391607	4.351900291442871	8.43	6.6699	hypothetical protein	0.0033333334
AT1G24270.1	Q5Q0F5	1	not observed		23.30672370000002	-0.4116504854368933	9.498272132873538	76.45	92.6304	hypothetical protein	0.13999994
AT1G24380.1	Q9FYM4	1	not observed		33.46582180000002	-1.0737201365187714	8.331458854675294	17.7	11.6443	no-apical-meristem-associated carboxy-terminal domain protein	0.22999986
AT1G24388.1	B3H5A5	1	not observed		15.14604889999998	-0.3065693430656934	8.620148277282716	9.03	194.8019	hypothetical protein	0.28666648
AT1G24390.1	F4I994	1	not observed		10.90841249999999	-0.3505154639175258	9.439348030090333	4.79	30.4963	hypothetical protein	0.01
AT1G24440.1	Q9FYL9	1	not observed		29.486780900000024	-0.2418326693227091	6.002390861511231	99.98	181.67	RING/U-box superfamily protein	0.9899992
AT1G24485.1	Y1448	1	not observed		51.16349650000004	-0.201673640167364	4.858165168762207	21.15	25.5675	ER protein carbohydrate-binding protein	0.22666653
AT1G24520.1	BCP1	1	not observed		11.335442399999993	0.3789915966386553	4.0500284194946286	39.19	19589.7329	homolog of Brassica campestris pollen protein 1	0.11666662
AT1G24545.1	A0A1P8AWA7	1	not observed		20.77034170000001	-0.2379120879120884	7.6609525680542	8.34	3.6541	copine family protein	0.0
AT1G24580.1	Q9FYK6	1	not observed		14.8547861	-0.0450381679389314	4.517074394226075	90.45	1026.2894	RING/U-box superfamily protein	0.4666663
AT1G24590.1	ESR2	1	not observed		33.82840790000003	-0.546078431372549	6.368945503234863	46.48	94.5468	DORNROSCHEN-like protein	0.23999985
AT1G24600.1	Q9FYK4	1	not observed		8.268477899999995	-0.8055555555555556	9.688711738586427	99.65	715.237	hypothetical protein	0.6499995
AT1G24660.1	A0A1P8AUW5	1	not observed		1.1644172000000002	1.12	5.587750434875488	2.4	17.9161	hypothetical protein	0.0
AT1G24822.1		1	not observed		24.62770690000001	-0.2907407407407409	6.069233512878417	8.14	1.958	hypothetical protein	0.030000003
AT1G24851.1	Q9FXK2	1	not observed		27.767952499999996	-0.7670542635658908	11.999967765808105	32.01	5.4996	hypothetical protein	0.016666668
AT1G24880.2	F4IAU4	1	not observed		13.614818599999987	0.1815999999999999	9.615024375915528	2.54	0.8666	UDP-3-O-acyl N-acetylglycosamine deacetylase family protein	0.006666667
AT1G24996.1	Q9FXK6	1	not observed		16.807690399999988	-0.2073825503355705	5.035730171203612	79.64	1560.4283	hypothetical protein	0.6599995
AT1G25025.1		1	not observed		27.6897926	-0.7744186046511621	11.999967765808105	13.06	4.9523	hypothetical protein	0.0033333334
AT1G25097.1		1	not observed		24.62770690000001	-0.2907407407407409	6.069233512878417	46.06	51.7114	hypothetical protein	0.23333319
AT1G25112.1		1	not observed		27.6897926	-0.7744186046511621	11.999967765808105	0.49	0.3865	hypothetical protein	0.043333337
AT1G25141.1	F4IAV6	1	not observed		26.797151500000023	-0.4029914529914534	8.176347923278808	0.35	0.3327	F-box associated ubiquitination effector family protein	0.13999994
AT1G25180.1		1	not observed		27.6897926	-0.7744186046511621	11.999967765808105	20.82	1.9178	hypothetical protein	0.030000003
AT1G25240.1	CAP13	1	not observed		43.40873260000004	-0.2292553191489364	6.900731086730957	55.44	971.6166	ENTH/VHS/GAT family protein	0.7933327
AT1G25277.1	A0A1P8ARM4	1	not observed		7.6505503	-1.2151515151515155	9.92846965789795	94.94	74.6718	hypothetical protein	0.04666667
AT1G25300.1	Q9FRH9	1	not observed		30.6024875	-0.3161764705882352	5.517156410217283	6.66	17.852	Octicosapeptide/Phox/Bem1p family protein	0.07333333
AT1G25310.1	MEE8	1	not observed		17.020183099999983	-0.9020689655172416	9.298484611511231	24.41	1760.1931	basic helix-loop-helix (bHLH) DNA-binding family protein	0.8899993
AT1G25340.1	Q94FU0	1	not observed		32.691296000000044	-0.765724381625442	5.925146675109862	13.06	14.07	myb domain protein 116	0.033333335
AT1G25400.1	Q9C6L0	1	not observed		31.87427030000001	-0.2833333333333331	4.801269340515137	99.15	1193.6846	transmembrane protein	0.4999996
AT1G25422.1	Q1G3T8	1	not observed		12.364619999999992	-0.519626168224299	4.163308525085449	83.36	220.2771	hypothetical protein	0.22999986
AT1G25425.1	CLE43	1	not observed		11.305694099999988	-0.7395833333333334	9.995645713806152	97.78	65.103	CLAVATA3/ESR-RELATED 43	0.19333322
AT1G25440.1	COL16	1	not observed		46.931130200000055	-0.636690647482015	5.212328910827636	98.15	1099.0179	B-box type zinc finger protein with CCT domain-containing protein	0.4999996
AT1G25470.1	EF116	1	not observed		31.991272800000026	-0.4752613240418117	4.80092830657959	99.96	127.2603	AP2 domain-containing transcription factor family protein	0.71999943
AT1G26140.1	Q9C659	1	not observed		18.657548399999992	-0.0086419753086419	6.08941135406494	35.8	12.5807	hypothetical protein	0.020000001
AT1G26200.1	F4IE43	1	not observed		37.16622660000001	0.1676282051282049	8.84391803741455	92.91	63.2836	TRAM%2C LAG1 and CLN8 (TLC) lipid-sensing domain containing protein	0.41333303
AT1G26240.1	Q9C668	1	not observed		52.89392349999983	-0.8771966527196707	9.353862953186034	45.04	1435.4891	Proline-rich extensin-like family protein	0.503333
AT1G26250.1	Q9C669	1	not observed		49.33477979999983	-0.7948081264108388	9.173222541809082	0.55	0.3064	Proline-rich extensin-like family protein	0.19666655
AT1G26255.1	A0A1P8AQ75	1	not observed		15.491747900000004	-0.5267175572519085	5.757869529724121	8.36	3.725	hypothetical protein	0.0
AT1G26260.1	BH076	1	not observed		43.23878330000008	-0.7584615384615381	5.349083518981933	99.91	112.8022	cryptochrome-interacting basic-helix-loop-helix 5	0.8033327
AT1G26310.1	CAL	1	not observed		30.187035200000004	-0.8729411764705877	8.244877815246582	34.06	26.253	K-box region and MADS-box transcription factor family protein	0.13666661
AT1G26350.1	Q9FZC1	1	not observed		12.067843199999988	-0.6304761904761907	9.299645042419431	2.98	4.4545	hypothetical protein	0.0
AT1G26590.1	Q9FZE3	1	not observed		40.270378700000045	-0.9595567867036008	8.88827228546143	89.39	14.984	C2H2-like zinc finger protein	0.19333322
AT1G26600.1		1	not observed		13.96596149999998	-0.5541666666666669	11.067561531066891	85.76	110.2947	CLAVATA3/ESR-RELATED 9	0.020000001
AT1G26610.1	Q9FZE5	1	not observed		51.130747200000094	-0.9846153846153834	9.239431571960449	88.95	43.4889	C2H2-like zinc finger protein	0.33999977
AT1G26700.1	MLO14	1	not observed		63.92225560000017	0.0198555956678697	8.775388145446776	48.93	33.8062	Seven transmembrane MLO family protein	0.23333319
AT1G26710.1	Q9LQY1	1	not observed		18.288924100000003	0.0898809523809524	6.110100746154784	5.99	217.3594	transmembrane protein	0.5166663
AT1G26720.1	Q9LQY0	1	not observed		18.554968699999996	-0.1402366863905324	5.434683036804199	38.48	937.7721	transmembrane protein	0.68666613
AT1G26762.1	A8MR08	1	not observed		15.745824399999997	1.1875912408759124	5.527898979187011	66.0	197.5419	transmembrane protein	0.11999995
AT1G26773.1	B3H7D1	1	not observed		6.402289500000001	0.0982758620689655	5.49754695892334	0.63	5.5511	hypothetical protein	0.0
AT1G26780.1	MY117	1	not observed		32.75613690000006	-0.9335714285714278	9.255484199523924	72.2	308.6025	myb domain protein 117	0.33666644
AT1G26800.1	MPSR1	1	not observed		22.735039300000004	-0.5460784313725492	4.560215187072754	99.49	606.5739	RING/U-box superfamily protein	0.53333294
AT1G26815.1	F4HPD5	1	not observed		12.547630599999984	0.1641509433962264	8.597133064270022	10.63	4.4332	FBD domain family	0.0
AT1G26870.1	FEZ	1	not observed		47.80480270000011	-0.7119617224880374	6.275274848937988	48.35	178.3221	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein	0.36999974
AT1G26890.1	F4HR18	1	not observed		48.09847710000007	-0.1646778042959427	4.936148262023924	96.26	42.6037	FBD%2C F-box and Leucine Rich Repeat domains containing protein	0.3999997
AT1G26921.1	B3H7C4	1	not observed		5.5896279	-0.7285714285714283	10.358860588073728	13.31	10.7902	hypothetical protein	0.0
AT1G26976.1	F4HR29	1	not observed		6.977107599999997	-0.0383333333333333	6.159493827819824	22.65	20.2451	hypothetical protein	0.0
AT1G27008.1	F4HR31	1	not observed		10.36824399999999	0.6715789473684209	5.959932136535645	32.5	28.3829	transmembrane protein	0.016666668
AT1G27135.1	ESFL3	1	not observed		10.22594639999999	0.0374999999999999	5.8747873306274405	2.82	8.2606	maternally expressed family protein	0.0
AT1G27160.1	F4HR51	1	not observed		23.61222990000003	-0.0515000000000001	5.981474113464355	26.3	29.6484	valyl-tRNA synthetase / valine-tRNA ligase-like protein	0.11333329
AT1G27240.1	O04571	1	not observed		22.0061179	-0.5505376344086024	7.113308906555175	14.31	17.5209	Paired amphipathic helix (PAH2) superfamily protein	0.0033333334
AT1G27260.1	F4HR62	1	not observed		25.372979299999997	-0.1405405405405404	6.538894081115722	4.69	39.2981	Paired amphipathic helix (PAH2) superfamily protein	0.18666656
AT1G27280.1	F4HR64	1	not observed		26.373601800000017	-0.3280000000000003	5.485781288146971	12.78	23.4261	Paired amphipathic helix (PAH2) superfamily protein	0.06333334
AT1G27410.1	Q9FZJ4	1	not observed		47.76241010000008	-0.1466824644549762	9.04415683746338	99.84	75.9309	DNA repair metallo-beta-lactamase family protein	0.96333253
AT1G27420.1	FBK16	1	not observed		38.94173410000003	-0.1947976878612716	7.532723808288575	99.86	108.8662	Galactose oxidase/kelch repeat superfamily protein	0.84333265
AT1G27490.1	FB313	1	not observed		18.674474899999986	-0.1664634146341463	9.511294746398928	4.58	49.7896	F-box and associated interaction domains-containing protein	0.016666668
AT1G27535.1	A0A1P8AM83	1	not observed		12.525445899999983	-0.1990654205607477	9.62669315338135	1.13	8.3485	phosphatidylinositol 3/4-kinase	0.0
AT1G27550.1	F4HSY5	1	not observed		14.399343799999988	-0.4744000000000002	5.728881645202637	1.22	9.7504	F-box family protein	0.0
AT1G27555.1	A0A1P8AWD2	1	not observed		7.978818599999999	-0.8028571428571427	5.852506446838378	5.15	22.623	hypothetical protein	0.04666667
AT1G27565.1	F4HSY6	1	not observed		5.2349998	-0.0425531914893616	9.398475074768069	41.39	120.916	hypothetical protein	0.0
AT1G27610.1	Q9SFZ6	1	not observed		13.021119799999983	-0.2982456140350877	10.908195686340331	42.9	30.5039	hypothetical protein	0.0033333334
AT1G27640.1	Q9S7P4	1	not observed		17.1630689	-1.0578231292517006	6.238784217834472	3.49	6.1872	hypothetical protein	0.0
AT1G27710.1	Q9SFY8	1	not observed		19.94074319999992	-0.3240566037735849	9.480930137634278	2.13	0.492	Glycine-rich protein family	0.013333334
AT1G27740.1	RSL4	1	not observed		29.15943560000002	-0.6434108527131777	6.1696680068969725	47.88	322.6153	root hair defective 6-like 4	0.58999956
AT1G27820.1	CAF1C	1	not observed		35.92266800000003	-0.5119354838709681	8.141148185729982	43.15	17.2669	Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein	0.02666667
AT1G27870.1	Q9C6N1	1	not observed		25.12110720000004	-0.5070422535211276	8.68306941986084	1.48	4.0812	Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein	0.0
AT1G27890.1	CAF1D	1	not observed		34.86151300000001	-0.4682119205298019	7.646799659729004	53.5	22.8329	Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein	0.13999994
AT1G28000.1	F4HUV0	1	not observed		43.08575730000007	-0.4345360824742277	7.538578224182129	10.84	7.247	Pentatricopeptide repeat (PPR) superfamily protein	0.016666668
AT1G28020.1	PPR61	1	not observed		57.11129020000004	-0.4781376518218627	8.85694065093994	4.37	3.8945	Tetratricopeptide repeat (TPR)-like superfamily protein	0.006666667
AT1G28040.1	ATL20	1	not observed		33.49724250000005	-0.0906354515050167	8.260672569274902	50.8	21.133	RING/U-box superfamily protein	0.24999984
AT1G28135.1	Q6IDD0	1	not observed		5.779644800000001	-0.849019607843137	11.79276638031006	19.78	48.9515	hypothetical protein	0.0
AT1G28250.1	Q9FZ98	1	not observed		11.159128799999989	0.7313725490196072	6.529345130920409	99.98	140.3629	transmembrane protein	0.22666653
AT1G28300.1	LEC2	1	not observed		41.70800330000008	-0.8176308539944906	5.20675868988037	51.47	31.1109	AP2/B3-like transcriptional factor family protein	0.2233332
AT1G28327.1	F4HWK6	1	not observed		31.29134210000001	-0.6627737226277375	8.294260597229005	22.35	7.0825	E3 ubiquitin-protein ligase	0.033333335
AT1G28360.1	ERF81	1	not observed		20.946306399999983	-0.5544973544973548	9.5562292098999	95.51	815.9349	ERF domain protein 12	0.3866664
AT1G28375.1	Q9SGN5	1	not observed		11.389323599999992	0.0019607843137255	10.229021263122558	13.7	501.1743	transmembrane protein	0.3533331
AT1G28390.1	CCR12	1	not observed		53.07528450000007	-0.397234042553192	9.70276584625244	99.65	131.3886	Protein kinase superfamily protein	0.9566659
AT1G28395.1	Q8LEQ7	1	not observed		10.369843599999989	-0.1484210526315789	11.380039787292482	99.95	183.3931	hypothetical protein	0.41666636
AT1G28450.1	Q9SGP3	1	not observed		21.14513080000001	-0.8048648648648652	9.593234062194824	26.58	19.3422	AGAMOUS-like 58	0.0
AT1G28460.1	Q9SGP4	1	not observed		20.636491300000007	-0.7554945054945055	9.47132434844971	12.13	46.8919	AGAMOUS-like 59	0.023333335
AT1G28630.1	Q45GN7	1	not observed		40.52705129999999	-0.7704735376044566	4.0500284194946286	19.37	12.0741	transcriptional regulator EFH1-like protein	0.023333335
AT1G28765.1	A0A1P8ARS6	1	not observed		11.112591299999988	-0.7152173913043478	5.932592582702637	99.68	111.82	hypothetical protein	0.43999967
AT1G28815.1	Q9SHQ5	1	not observed		13.082891199999988	-0.591304347826087	9.693224525451662	99.58	209.4759	hypothetical protein	0.27999982
AT1G29005.1	A0A1P8ANS6	1	not observed		13.480612199999982	-0.1146551724137932	9.430773735046388	0.79	4.2991	reverse transcriptase zinc-binding protein	0.0
AT1G29010.1	SPER4	1	not observed		33.60229280000002	-0.7659999999999992	9.21802806854248	10.42	51.7056	verprolin	0.07333333
AT1G29080.1	Q9LP39	1	not observed		38.785252500000034	-0.2950867052023122	5.735645484924317	7.63	134.4407	Papain family cysteine protease	0.79999936
AT1G29179.1	Q2V4K2	1	not observed		26.29160780000001	-0.0201680672268908	4.107322120666503	52.11	30.5412	cysteine/histidine-rich C1 domain protein	0.16333325
AT1G29180.1	F4HZX5	1	not observed		51.10429419999999	-0.2432432432432436	6.378267097473144	50.22	13.6349	Cysteine/Histidine-rich C1 domain family protein	0.12333328
AT1G29195.1	Q9LP48	1	not observed		21.645518200000005	-0.6751295336787565	8.977560997009277	97.29	113.5115	phosphatidylinositol 4-phosphate 5-kinase MSS4-like protein	0.5066663
AT1G29270.1	F4I1F3	1	not observed		17.6144079	-0.2109677419354838	7.76462688446045	81.84	218.9779	transcription factor bHLH35-like protein	0.29666647
AT1G29290.1	PCP14	1	not observed		11.761729799999983	-0.0654205607476634	10.82322635650635	92.23	571.3095	B-cell lymphoma 6 protein	0.09666664
AT1G29355.1	F4I1G2	1	not observed		35.22225320000005	-1.249837133550488	6.189447975158691	100.0	260.0816	hypothetical protein	0.99999917
AT1G29418.1	A8MRE7	1	not observed		9.996019599999997	1.5397727272727268	8.59094409942627	99.93	24155.3274	transmembrane protein	0.05333334
AT1G29420.1	SAU61	1	not observed		16.191555899999994	-0.2368794326241135	9.620439720153808	82.04	45.1679	SAUR-like auxin-responsive protein family	0.01
AT1G29430.1	SAU62	1	not observed		16.141594599999983	-0.1652482269503545	9.513937950134276	84.89	486.7478	SAUR-like auxin-responsive protein family	0.21666653
AT1G29435.1	A0A1P8ATU5	1	not observed		19.195870900000003	-0.7406060606060607	8.64406604766846	21.1	2.3187	hypothetical protein	0.020000001
AT1G29450.1	SAU64	1	not observed		15.975336399999993	-0.2106382978723404	9.67336826324463	81.97	299.9778	SAUR-like auxin-responsive protein family	0.16999991
AT1G29460.1	SAU65	1	not observed		16.915402999999984	-0.25	9.577310371398926	82.65	323.3056	SAUR-like auxin-responsive protein family	0.20666654
AT1G29465.1	Q0WQY3	1	not observed		3.822552199999999	1.3888888888888888	4.0500284194946286	99.86	961.1965	transmembrane protein	0.0
AT1G29480.1	Q9C7Q3	1	not observed		26.106174900000006	-1.007555555555555	9.6458402633667	2.45	5.9499	hypothetical protein	0.0
AT1G29490.1	SAU68	1	not observed		11.661322199999994	-0.302941176470588	10.003704261779784	56.94	297.3744	SAUR-like auxin-responsive protein family	0.13333328
AT1G29500.1	SAU66	1	not observed		15.664068699999984	-0.257037037037037	9.69251537322998	92.98	421.5664	SAUR-like auxin-responsive protein family	0.17666657
AT1G29510.1	SAU67	1	not observed		16.34601169999999	-0.0615384615384614	9.375395393371583	90.87	267.4041	SAUR-like auxin-responsive protein family	0.3333331
AT1G29520.1	Q9C7P9	1	not observed		16.812678899999987	0.7651898734177206	8.978399085998536	98.66	913.1948	AWPM-19-like family protein	0.45666632
AT1G29535.1	A0A1P8AUY5	1	not observed		8.160417399999993	-0.1140845070422535	11.370756340026857	97.85	43.3974	hypothetical protein	0.01
AT1G29560.1	B3H4U9	1	not observed		68.85113160000017	-1.5412587412587424	6.553842735290528	99.24	320.2737	Zinc finger C-x8-C-x5-C-x3-H type family protein	0.82333267
AT1G29570.1	C3H9	1	not observed		39.645183000000046	-1.7943925233644866	6.618354988098145	4.58	13.6434	Zinc finger C-x8-C-x5-C-x3-H type family protein	0.01
AT1G29580.1	Q9C7P3	1	not observed		10.460520700000002	-1.120224719101124	5.100924491882323	1.76	2.6241	mediator of RNA polymerase II transcription subunit	0.0
AT1G29600.1	A0A2H1ZED0	1	not observed		36.28117650000004	-1.370684039087947	9.441862297058105	73.88	43.4386	Zinc finger C-x8-C-x5-C-x3-H type family protein	0.23666652
AT1G29620.1	Q9C7N9	1	not observed		16.0806579	-0.5712328767123289	4.489791679382324	2.24	2.7427	Cytochrome C oxidase polypeptide VIB family protein	0.0033333334
AT1G29770.1	Q9FXF4	1	not observed		31.725381300000013	-0.3500000000000001	9.596070671081542	99.22	341.2332	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	0.5199996
AT1G29775.1	A0A1P8AU04	1	not observed		4.424136100000001	-0.1099999999999999	9.779096412658689	86.39	24.9256	hypothetical protein	0.03666667
AT1G29780.1	A2RVS1	1	not observed		25.18282380000002	-0.1257918552036199	5.442299461364747	93.39	47.0784	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	0.27999982
